,loss,ema_loss,accuracy,learning_rate
242,7.698654174804688,8.299578859205296,0.057373046875,6.05e-05
243,7.694374084472656,8.29352681145797,0.05322265625,6.075e-05
244,7.672721862792969,8.287318761971319,0.040771484375,6.1e-05
245,7.610997200012207,8.280555546351728,0.043701171875,6.125e-05
246,7.691368103027344,8.274663671918484,0.0439453125,6.15e-05
247,7.533957004547119,8.267256605244771,0.0517578125,6.175e-05
248,7.615261077880859,8.260736649971133,0.048095703125,6.2e-05
249,7.7613420486450195,8.255742703957871,0.0400390625,6.225e-05
250,7.690114021301269,8.250086417131305,0.052734375,6.25e-05
251,7.846358299255371,8.246049135952545,0.052490234375,6.275e-05
252,7.710520744323731,8.240693852036257,0.04736328125,6.3e-05
253,7.622366428375244,8.234510577799647,0.0546875,6.325e-05
254,7.6550092697143555,8.228715564718794,0.052490234375,6.35e-05
255,7.668745040893555,8.22311585948054,0.04248046875,6.375e-05
256,7.658570289611816,8.217470403781853,0.0537109375,6.4e-05
257,7.686400413513184,8.212159703879166,0.046142578125,6.425e-05
258,7.768013000488281,8.207718236845256,0.049072265625,6.45e-05
259,7.5803422927856445,8.20144447740466,0.05859375,6.475e-05
260,7.601354122161865,8.195443573852232,0.048583984375,6.500000000000001e-05
261,7.555917739868164,8.189048315512393,0.052734375,6.525e-05
262,7.376421928405762,8.180922051641327,0.060546875,6.55e-05
263,7.621289730072021,8.175325728425634,0.04931640625,6.575e-05
264,7.6645283699035645,8.170217754840412,0.046630859375,6.6e-05
265,7.538789749145508,8.163903474783462,0.06103515625,6.625e-05
266,7.585811138153076,8.158122551417158,0.05859375,6.65e-05
267,7.532986640930176,8.151871192312289,0.05615234375,6.675000000000001e-05
268,7.681541919708252,8.147167899586249,0.054443359375,6.7e-05
269,7.885946273803711,8.144555683328424,0.0458984375,6.725000000000001e-05
270,7.787911415100098,8.14098924064614,0.0439453125,6.75e-05
271,7.612577438354492,8.135705122623223,0.050537109375,6.775000000000001e-05
272,7.5658860206604,8.130006931603594,0.058837890625,6.8e-05
273,7.568490028381348,8.12439176257137,0.052001953125,6.825e-05
274,7.500237941741943,8.118150224363077,0.063720703125,6.850000000000001e-05
275,7.5989670753479,8.112958392872926,0.052490234375,6.875e-05
276,7.551446914672852,8.107343278090925,0.04541015625,6.900000000000001e-05
277,7.52554988861084,8.101525344196123,0.052978515625,6.925e-05
278,7.706758499145508,8.097577675745617,0.056884765625,6.950000000000001e-05
279,7.493642807006836,8.09153832705823,0.0537109375,6.975e-05
280,7.462697982788086,8.085249923615528,0.05859375,7.000000000000001e-05
281,7.445257663726807,8.078850001016642,0.05810546875,7.025000000000001e-05
282,7.629998207092285,8.074361483077398,0.050048828125,7.05e-05
283,7.55780839920044,8.069195952238628,0.0556640625,7.075000000000001e-05
284,7.602944850921631,8.064533441225457,0.05615234375,7.1e-05
285,7.611262798309326,8.060000734796295,0.064453125,7.125000000000001e-05
286,7.610726356506348,8.055507991013396,0.052001953125,7.15e-05
287,7.409910202026367,8.049052013123527,0.058837890625,7.175000000000001e-05
288,7.590001106262207,8.044461504054913,0.058837890625,7.2e-05
289,7.656888961791992,8.040585778632284,0.04541015625,7.225e-05
290,7.535898208618164,8.035538902932142,0.062744140625,7.25e-05
291,7.560330867767334,8.030786822580493,0.043701171875,7.274999999999999e-05
292,7.532182693481445,8.025800781289503,0.06396484375,7.3e-05
293,7.523312091827393,8.020775894394882,0.055419921875,7.324999999999999e-05
294,7.5568528175354,8.016136663626288,0.05810546875,7.35e-05
295,7.584613800048828,8.011821434990512,0.0537109375,7.374999999999999e-05
296,7.501825332641602,8.006721473967023,0.053955078125,7.4e-05
297,7.5315327644348145,8.0019695868717,0.068115234375,7.425e-05
298,7.50107479095459,7.996960638912529,0.06005859375,7.45e-05
299,7.482404708862305,7.991815079612026,0.06298828125,7.475e-05
300,7.43316125869751,7.98622854140288,0.06005859375,7.5e-05
301,7.50181770324707,7.981384433021322,0.055908203125,7.525e-05
302,7.428101539611816,7.975851604087227,0.066650390625,7.549999999999999e-05
303,7.577563285827637,7.971868720904631,0.061279296875,7.575e-05
304,7.540362358093262,7.967553657276516,0.058837890625,7.6e-05
305,7.499676704406738,7.9628748877478195,0.06982421875,7.625e-05
306,7.36902379989624,7.956936376869304,0.072021484375,7.65e-05
307,7.518878936767578,7.952555802468288,0.068359375,7.675e-05
308,7.659335613250732,7.949623600576112,0.050537109375,7.7e-05
309,7.510435104370117,7.945231715614052,0.0595703125,7.725e-05
310,7.6092634201049805,7.941872032658962,0.054443359375,7.75e-05
311,7.400676727294922,7.936460079605321,0.065673828125,7.775e-05
312,7.441669464111328,7.931512173450382,0.0615234375,7.8e-05
313,7.512718200683594,7.927324233722715,0.05712890625,7.825e-05
314,7.642895698547363,7.924479948370961,0.058349609375,7.85e-05
315,7.450932025909424,7.919744469146346,0.0654296875,7.875e-05
316,7.447781562805176,7.915024840082935,0.070068359375,7.9e-05
317,7.393768310546875,7.9098122747875745,0.074462890625,7.925e-05
318,7.335091114044189,7.90406506318014,0.069091796875,7.950000000000001e-05
319,7.399206161499023,7.899016474163329,0.066650390625,7.975e-05
320,7.549551010131836,7.895521819523013,0.064453125,8e-05
